timestamp,open,high,low,close,volume
2024-11-24 04:34:00,98110.0,98110.0,98100.0,98100.0,0.63113
2024-11-24 04:35:00,98101.0,98120.0,98100.0,98120.0,0.08537
2024-11-24 04:36:00,98124.0,98124.0,98100.0,98100.0,0.74471
2024-11-24 04:37:00,98100.0,98101.0,98024.0,98024.0,2.70392
2024-11-24 04:38:00,98024.0,98036.0,98022.0,98023.0,18.42168
2024-11-24 04:39:00,98022.0,98059.0,98022.0,98059.0,0.66751
2024-11-24 04:40:00,98059.0,98079.0,98033.0,98050.0,1.53632
2024-11-24 04:41:00,98050.0,98091.0,98030.0,98090.0,1.00988
2024-11-24 04:42:00,98091.0,98091.0,98090.0,98090.0,0.76641
2024-11-24 04:43:00,98090.0,98091.0,98090.0,98090.0,0.89297
2024-11-24 04:44:00,98090.0,98120.0,98090.0,98120.0,2.25817
2024-11-24 04:45:00,98120.0,98140.0,98120.0,98139.0,1.78569
2024-11-24 04:46:00,98139.0,98210.0,98139.0,98209.0,0.59037
2024-11-24 04:47:00,98209.0,98211.0,98209.0,98210.0,0.44726
2024-11-24 04:48:00,98210.0,98211.0,98140.0,98140.0,6.2029
2024-11-24 04:49:00,98140.0,98170.0,98140.0,98154.0,0.33867
2024-11-24 04:50:00,98154.0,98154.0,98087.0,98098.0,11.29506
2024-11-24 04:51:00,98098.0,98119.0,98098.0,98108.0,0.17073
2024-11-24 04:52:00,98108.0,98160.0,98108.0,98160.0,0.69563
2024-11-24 04:53:00,98163.0,98170.0,98163.0,98169.0,0.26893
2024-11-24 04:54:00,98170.0,98260.0,98169.0,98260.0,1.87837
2024-11-24 04:55:00,98269.0,98280.0,98269.0,98278.0,14.23927
2024-11-24 04:56:00,98277.0,98277.0,98265.0,98267.0,5.13208
2024-11-24 04:57:00,98267.0,98270.0,98267.0,98270.0,1.19901
2024-11-24 04:58:00,98269.0,98272.0,98269.0,98272.0,0.36277
2024-11-24 04:59:00,98271.0,98279.0,98262.0,98274.0,0.499
2024-11-24 05:00:00,98276.0,98276.0,98240.0,98241.0,0.57124
2024-11-24 05:01:00,98238.0,98250.0,98230.0,98250.0,0.48092
2024-11-24 05:02:00,98249.0,98267.0,98249.0,98267.0,3.39144
2024-11-24 05:03:00,98267.0,98267.0,98259.0,98260.0,0.07067
2024-11-24 05:04:00,98254.0,98255.0,98254.0,98255.0,0.06906
2024-11-24 05:05:00,98255.0,98285.0,98254.0,98285.0,0.70168
2024-11-24 05:06:00,98284.0,98285.0,98284.0,98285.0,0.06859
2024-11-24 05:07:00,98284.0,98285.0,98284.0,98285.0,0.06975
2024-11-24 05:08:00,98284.0,98300.0,98283.0,98300.0,0.43815
2024-11-24 05:09:00,98299.0,98320.0,98299.0,98317.0,0.64741
2024-11-24 05:10:00,98316.0,98325.0,98316.0,98325.0,0.3909
2024-11-24 05:11:00,98324.0,98330.0,98324.0,98330.0,0.70993
2024-11-24 05:12:00,98330.0,98343.0,98329.0,98343.0,1.00972
2024-11-24 05:13:00,98343.0,98358.0,98342.0,98352.0,2.14234
2024-11-24 05:14:00,98330.0,98340.0,98319.0,98321.0,0.08517
2024-11-24 05:15:00,98321.0,98321.0,98306.0,98306.0,0.06887
2024-11-24 05:16:00,98305.0,98340.0,98305.0,98340.0,0.08315
2024-11-24 05:17:00,98349.0,98360.0,98341.0,98341.0,0.40215
2024-11-24 05:18:00,98340.0,98350.0,98332.0,98350.0,0.32349
2024-11-24 05:19:00,98350.0,98370.0,98350.0,98365.0,2.62135
2024-11-24 05:20:00,98353.0,98353.0,98345.0,98345.0,0.27381
2024-11-24 05:21:00,98340.0,98345.0,98330.0,98345.0,0.66434
2024-11-24 05:22:00,98349.0,98350.0,98344.0,98345.0,0.17055
2024-11-24 05:23:00,98344.0,98345.0,98342.0,98342.0,0.06671
2024-11-24 05:24:00,98333.0,98334.0,98309.0,98309.0,0.37766
2024-11-24 05:25:00,98309.0,98310.0,98291.0,98291.0,0.07418
2024-11-24 05:26:00,98291.0,98291.0,98274.0,98280.0,0.40481
2024-11-24 05:27:00,98279.0,98279.0,98227.0,98228.0,1.24859
2024-11-24 05:28:00,98245.0,98252.0,98244.0,98245.0,0.30958
2024-11-24 05:29:00,98244.0,98245.0,98244.0,98245.0,0.18376
2024-11-24 05:30:00,98243.0,98243.0,98227.0,98227.0,1.19736
2024-11-24 05:31:00,98221.0,98221.0,98200.0,98215.0,0.50306
2024-11-24 05:32:00,98214.0,98214.0,98128.0,98128.0,0.79026
2024-11-24 05:33:00,98126.0,98130.0,98103.0,98130.0,0.3826
2024-11-24 05:34:00,98112.0,98155.0,98112.0,98155.0,3.42478
2024-11-24 05:35:00,98155.0,98175.0,98155.0,98175.0,0.28804
2024-11-24 05:36:00,98175.0,98200.0,98170.0,98170.0,0.51871
2024-11-24 05:37:00,98160.0,98160.0,98077.0,98077.0,4.34524
2024-11-24 05:38:00,98070.0,98087.0,98061.0,98082.0,0.09539
2024-11-24 05:39:00,98060.0,98060.0,98011.0,98024.0,16.27373
2024-11-24 05:40:00,98010.0,98080.0,98010.0,98077.0,0.16959
2024-11-24 05:41:00,98060.0,98061.0,98021.0,98021.0,0.11446
2024-11-24 05:42:00,98020.0,98033.0,98020.0,98033.0,0.11251
2024-11-24 05:43:00,98035.0,98050.0,98035.0,98038.0,0.33882
2024-11-24 05:44:00,98037.0,98038.0,98010.0,98010.0,0.40888
2024-11-24 05:45:00,98020.0,98080.0,98020.0,98080.0,3.86377
2024-11-24 05:46:00,98081.0,98150.0,98081.0,98150.0,1.25397
2024-11-24 05:47:00,98149.0,98173.0,98148.0,98162.0,4.45676
2024-11-24 05:48:00,98162.0,98162.0,98156.0,98156.0,0.16091
2024-11-24 05:49:00,98156.0,98162.0,98143.0,98161.0,0.27263
2024-11-24 05:50:00,98161.0,98232.0,98161.0,98216.0,3.65003
2024-11-24 05:51:00,98215.0,98219.0,98186.0,98197.0,1.08935
2024-11-24 05:52:00,98196.0,98197.0,98194.0,98195.0,0.51618
2024-11-24 05:53:00,98194.0,98238.0,98194.0,98227.0,0.56684
2024-11-24 05:54:00,98233.0,98310.0,98233.0,98309.0,0.6821
2024-11-24 05:55:00,98310.0,98364.0,98310.0,98323.0,0.62596
2024-11-24 05:56:00,98321.0,98321.0,98316.0,98320.0,0.18652
2024-11-24 05:57:00,98331.0,98364.0,98330.0,98358.0,0.36344
2024-11-24 05:58:00,98359.0,98362.0,98358.0,98362.0,1.08032
2024-11-24 05:59:00,98362.0,98370.0,98362.0,98366.0,0.41375
2024-11-24 06:00:00,98370.0,98379.0,98365.0,98379.0,0.14761
2024-11-24 06:01:00,98378.0,98400.0,98378.0,98400.0,0.28955
2024-11-24 06:02:00,98399.0,98400.0,98370.0,98370.0,0.65039
2024-11-24 06:03:00,98370.0,98371.0,98342.0,98342.0,9.10025
2024-11-24 06:04:00,98342.0,98342.0,98304.0,98304.0,0.53175
2024-11-24 06:05:00,98304.0,98347.0,98304.0,98346.0,0.1774
2024-11-24 06:06:00,98349.0,98365.0,98349.0,98364.0,0.36922
2024-11-24 06:07:00,98365.0,98365.0,98361.0,98362.0,0.1184
2024-11-24 06:08:00,98361.0,98369.0,98300.0,98300.0,3.12823
2024-11-24 06:09:00,98304.0,98321.0,98304.0,98321.0,0.09167
2024-11-24 06:10:00,98320.0,98330.0,98314.0,98314.0,0.08647
2024-11-24 06:11:00,98313.0,98313.0,98270.0,98271.0,0.91563
2024-11-24 06:12:00,98270.0,98271.0,98270.0,98271.0,0.08974
2024-11-24 06:13:00,98270.0,98271.0,98270.0,98270.0,0.21416
2024-11-24 06:14:00,98270.0,98270.0,98260.0,98261.0,0.83578
2024-11-24 06:15:00,98260.0,98261.0,98253.0,98254.0,0.28653
2024-11-24 06:16:00,98250.0,98250.0,98200.0,98201.0,0.49327
2024-11-24 06:17:00,98190.0,98190.0,98141.0,98164.0,0.29079
2024-11-24 06:18:00,98163.0,98170.0,98141.0,98170.0,4.08761
2024-11-24 06:19:00,98180.0,98199.0,98155.0,98156.0,0.10582
2024-11-24 06:20:00,98155.0,98220.0,98155.0,98212.0,1.17834
2024-11-24 06:21:00,98200.0,98200.0,98180.0,98181.0,0.4895
2024-11-24 06:22:00,98181.0,98194.0,98178.0,98180.0,1.81394
2024-11-24 06:23:00,98198.0,98226.0,98198.0,98217.0,0.08361
2024-11-24 06:24:00,98227.0,98300.0,98218.0,98300.0,2.79557
2024-11-24 06:25:00,98302.0,98340.0,98302.0,98340.0,0.14738
2024-11-24 06:26:00,98339.0,98360.0,98334.0,98360.0,0.54953
2024-11-24 06:27:00,98369.0,98380.0,98359.0,98366.0,2.00691
2024-11-24 06:28:00,98360.0,98360.0,98340.0,98341.0,0.08315
2024-11-24 06:29:00,98337.0,98337.0,98313.0,98314.0,0.08296
2024-11-24 06:30:00,98319.0,98320.0,98299.0,98309.0,0.08443
2024-11-24 06:31:00,98308.0,98359.0,98308.0,98358.0,0.09177
2024-11-24 06:32:00,98349.0,98357.0,98326.0,98357.0,0.08832
2024-11-24 06:33:00,98359.0,98360.0,98330.0,98360.0,0.16985
2024-11-24 06:34:00,98359.0,98363.0,98359.0,98363.0,0.20401
2024-11-24 06:35:00,98362.0,98362.0,98320.0,98340.0,7.86848
2024-11-24 06:36:00,98325.0,98350.0,98325.0,98350.0,0.62755
2024-11-24 06:37:00,98349.0,98360.0,98340.0,98341.0,0.10002
2024-11-24 06:38:00,98340.0,98341.0,98340.0,98341.0,0.08698
2024-11-24 06:39:00,98340.0,98350.0,98340.0,98350.0,1.08397
2024-11-24 06:40:00,98349.0,98349.0,98316.0,98317.0,0.14633
2024-11-24 06:41:00,98312.0,98312.0,98300.0,98301.0,0.09348
2024-11-24 06:42:00,98300.0,98320.0,98290.0,98303.0,0.12672
2024-11-24 06:43:00,98308.0,98315.0,98305.0,98315.0,8.14606
2024-11-24 06:44:00,98314.0,98315.0,98295.0,98303.0,0.14206
2024-11-24 06:45:00,98310.0,98344.0,98310.0,98344.0,0.10112
2024-11-24 06:46:00,98343.0,98400.0,98343.0,98400.0,1.03673
2024-11-24 06:47:00,98409.0,98450.0,98409.0,98450.0,0.72157
2024-11-24 06:48:00,98449.0,98484.0,98449.0,98484.0,0.53064
2024-11-24 06:49:00,98484.0,98487.0,98483.0,98487.0,0.10374
2024-11-24 06:50:00,98486.0,98486.0,98451.0,98454.0,0.08897
2024-11-24 06:51:00,98453.0,98480.0,98453.0,98480.0,13.7142
2024-11-24 06:52:00,98479.0,98480.0,98464.0,98465.0,0.08414
2024-11-24 06:53:00,98464.0,98465.0,98460.0,98460.0,0.11709
2024-11-24 06:54:00,98454.0,98471.0,98454.0,98471.0,0.39725
2024-11-24 06:55:00,98470.0,98476.0,98451.0,98452.0,0.12841
2024-11-24 06:56:00,98456.0,98464.0,98455.0,98463.0,1.50574
2024-11-24 06:57:00,98456.0,98464.0,98456.0,98464.0,0.0901
2024-11-24 06:58:00,98463.0,98464.0,98456.0,98457.0,2.13662
2024-11-24 06:59:00,98456.0,98457.0,98450.0,98451.0,0.62096
2024-11-24 07:00:00,98450.0,98472.0,98450.0,98472.0,0.1107
2024-11-24 07:01:00,98478.0,98478.0,98450.0,98451.0,0.20815
2024-11-24 07:02:00,98450.0,98451.0,98446.0,98447.0,0.7168
2024-11-24 07:03:00,98446.0,98446.0,98398.0,98405.0,1.33458
2024-11-24 07:04:00,98404.0,98460.0,98404.0,98460.0,0.14429
2024-11-24 07:05:00,98459.0,98473.0,98459.0,98467.0,0.08465
2024-11-24 07:06:00,98468.0,98469.0,98464.0,98465.0,0.08641
2024-11-24 07:07:00,98464.0,98470.0,98464.0,98470.0,0.08341
2024-11-24 07:08:00,98469.0,98486.0,98469.0,98486.0,0.23492
2024-11-24 07:09:00,98485.0,98504.0,98485.0,98504.0,1.08596
2024-11-24 07:10:00,98504.0,98504.0,98503.0,98504.0,0.64288
2024-11-24 07:11:00,98504.0,98504.0,98495.0,98496.0,0.43033
2024-11-24 07:12:00,98496.0,98505.0,98495.0,98498.0,1.21081
2024-11-24 07:13:00,98498.0,98513.0,98497.0,98502.0,9.18553
2024-11-24 07:14:00,98502.0,98502.0,98498.0,98499.0,0.11373
2024-11-24 07:15:00,98491.0,98495.0,98480.0,98482.0,0.16972
2024-11-24 07:16:00,98482.0,98482.0,98389.0,98389.0,0.15679
2024-11-24 07:17:00,98380.0,98383.0,98333.0,98383.0,13.83643
2024-11-24 07:18:00,98388.0,98388.0,98346.0,98351.0,0.09974
2024-11-24 07:19:00,98354.0,98369.0,98354.0,98368.0,0.08406
2024-11-24 07:20:00,98370.0,98410.0,98370.0,98410.0,0.14272
2024-11-24 07:21:00,98410.0,98410.0,98390.0,98400.0,0.11961
2024-11-24 07:22:00,98381.0,98408.0,98381.0,98408.0,0.10648
2024-11-24 07:23:00,98409.0,98410.0,98391.0,98406.0,0.13432
2024-11-24 07:24:00,98390.0,98390.0,98367.0,98367.0,0.11216
2024-11-24 07:25:00,98381.0,98381.0,98349.0,98350.0,0.13469
2024-11-24 07:26:00,98349.0,98370.0,98349.0,98370.0,0.17521
2024-11-24 07:27:00,98361.0,98362.0,98341.0,98342.0,10.58593
2024-11-24 07:28:00,98341.0,98343.0,98290.0,98290.0,0.24601
2024-11-24 07:29:00,98290.0,98290.0,98284.0,98285.0,0.09189
2024-11-24 07:30:00,98285.0,98285.0,98269.0,98269.0,1.27846
2024-11-24 07:31:00,98268.0,98268.0,98253.0,98264.0,0.08692
2024-11-24 07:32:00,98280.0,98297.0,98280.0,98297.0,0.08719
2024-11-24 07:33:00,98296.0,98297.0,98277.0,98278.0,0.43405
2024-11-24 07:34:00,98273.0,98274.0,98270.0,98270.0,0.30566
2024-11-24 07:35:00,98271.0,98280.0,98270.0,98280.0,0.16018
2024-11-24 07:36:00,98285.0,98316.0,98285.0,98316.0,0.12106
2024-11-24 07:37:00,98318.0,98339.0,98318.0,98338.0,0.1614
2024-11-24 07:38:00,98339.0,98441.0,98339.0,98440.0,1.24706
2024-11-24 07:39:00,98440.0,98442.0,98440.0,98442.0,0.07422
2024-11-24 07:40:00,98443.0,98461.0,98443.0,98460.0,1.22055
2024-11-24 07:41:00,98461.0,98461.0,98404.0,98404.0,0.1947
2024-11-24 07:42:00,98404.0,98405.0,98404.0,98404.0,0.14111
2024-11-24 07:43:00,98404.0,98405.0,98390.0,98390.0,1.09334
2024-11-24 07:44:00,98391.0,98391.0,98378.0,98379.0,2.97231
2024-11-24 07:45:00,98379.0,98379.0,98351.0,98351.0,1.18061
2024-11-24 07:46:00,98350.0,98350.0,98337.0,98337.0,2.10062
2024-11-24 07:47:00,98338.0,98338.0,98337.0,98337.0,0.08077
2024-11-24 07:48:00,98337.0,98337.0,98319.0,98323.0,0.13926
2024-11-24 07:49:00,98323.0,98340.0,98323.0,98339.0,0.37564
2024-11-24 07:50:00,98339.0,98364.0,98339.0,98363.0,5.07799
2024-11-24 07:51:00,98340.0,98341.0,98330.0,98330.0,0.07947
2024-11-24 07:52:00,98324.0,98325.0,98324.0,98324.0,0.07521
2024-11-24 07:53:00,98331.0,98347.0,98330.0,98347.0,3.28754
2024-11-24 07:54:00,98346.0,98347.0,98346.0,98346.0,0.07445
2024-11-24 07:55:00,98346.0,98347.0,98346.0,98346.0,0.07365
2024-11-24 07:56:00,98339.0,98360.0,98339.0,98359.0,0.59505
2024-11-24 07:57:00,98359.0,98365.0,98359.0,98365.0,0.60459
2024-11-24 07:58:00,98370.0,98450.0,98370.0,98450.0,0.79703
2024-11-24 07:59:00,98460.0,98490.0,98460.0,98489.0,0.39387
2024-11-24 08:00:00,98489.0,98520.0,98489.0,98503.0,3.38973
2024-11-24 08:01:00,98503.0,98503.0,98454.0,98462.0,1.71077
2024-11-24 08:02:00,98480.0,98497.0,98480.0,98496.0,0.12535
2024-11-24 08:03:00,98496.0,98505.0,98496.0,98497.0,2.74274
2024-11-24 08:04:00,98498.0,98498.0,98497.0,98497.0,0.75103
2024-11-24 08:05:00,98497.0,98498.0,98476.0,98476.0,0.64602
2024-11-24 08:06:00,98470.0,98471.0,98444.0,98444.0,0.35353
2024-11-24 08:07:00,98444.0,98445.0,98444.0,98444.0,0.37496
2024-11-24 08:08:00,98440.0,98440.0,98420.0,98420.0,0.07475
2024-11-24 08:09:00,98420.0,98421.0,98418.0,98418.0,0.07193
2024-11-24 08:10:00,98417.0,98427.0,98391.0,98427.0,0.40197
2024-11-24 08:11:00,98428.0,98428.0,98427.0,98428.0,0.76894
2024-11-24 08:12:00,98418.0,98455.0,98415.0,98454.0,0.22306
2024-11-24 08:13:00,98459.0,98460.0,98459.0,98460.0,0.0856
2024-11-24 08:14:00,98469.0,98490.0,98469.0,98477.0,0.08544
2024-11-24 08:15:00,98478.0,98506.0,98477.0,98499.0,0.40908
2024-11-24 08:16:00,98491.0,98491.0,98485.0,98490.0,0.0889
2024-11-24 08:17:00,98489.0,98490.0,98461.0,98461.0,0.13012
2024-11-24 08:18:00,98460.0,98461.0,98448.0,98448.0,0.18915
